product_id,date,sales_amount,store_id
PROD_091,2024-09-12,78.12,STORE_05
PROD_020,2024-04-04,303.27,STORE_03
PROD_054,2024-01-19,114.36,STORE_10
PROD_097,2024-01-06,212.48,STORE_14
PROD_068,2024-06-11,438.89,STORE_17
PROD_034,2024-02-14,120.44,STORE_03
PROD_020,2024-07-09,87.1,STORE_04
PROD_074,2024-01-12,128.56,STORE_01
PROD_031,2024-04-30,397.23,STORE_11
PROD_039,2024-12-25,98.22,STORE_08
PROD_077,2024-05-10,220.82,STORE_10
PROD_075,2024-03-29,487.18,STORE_03
PROD_053,2024-02-03,47.04,STORE_16
PROD_004,2024-05-22,77.24,STORE_02
PROD_053,2024-03-12,236.15,STORE_02
PROD_087,2024-01-30,179.06,STORE_07
PROD_055,2024-03-21,436.18,STORE_01
PROD_079,2024-12-11,327.94,STORE_15
PROD_093,2024-05-28,282.84,STORE_11
PROD_038,2024-11-03,97.22,STORE_12
PROD_054,2024-09-02,313.44,STORE_14
PROD_080,2024-03-21,395.64,STORE_09
PROD_066,2024-03-27,446.47,STORE_13
PROD_083,2024-03-15,125.88,STORE_04
PROD_035,2024-01-06,143.75,STORE_15
PROD_018,2024-01-18,280.7,STORE_14
PROD_097,2024-01-06,375.25,STORE_07
PROD_039,2024-10-21,122.69,STORE_03
PROD_089,2024-08-18,491.37,STORE_06
PROD_042,2024-04-05,49.34,STORE_11
PROD_084,2024-01-25,156.32,STORE_17
PROD_098,2024-10-22,483.45,STORE_15
PROD_089,2024-09-01,98.35,STORE_20
PROD_080,2024-12-17,464.53,STORE_20
PROD_094,2024-09-27,460.33,STORE_12
PROD_095,2024-06-29,83.43,STORE_14
PROD_058,2024-01-15,284.67,STORE_09
PROD_003,2024-03-22,322.44,STORE_01
PROD_096,2024-11-16,14.98,STORE_15
PROD_048,2024-11-09,403.21,STORE_04
PROD_020,2024-02-05,143.01,STORE_10
PROD_077,2024-09-13,347.21,STORE_02
PROD_084,2024-12-18,86.96,STORE_01
PROD_054,2024-01-20,431.18,STORE_01
PROD_020,2024-12-04,466.63,STORE_19
PROD_007,2024-11-03,145.52,STORE_18
PROD_025,2024-10-10,335.69,STORE_10
PROD_045,2024-04-26,284.28,STORE_10
PROD_001,2024-04-15,294.99,STORE_08
PROD_076,2024-06-17,338.87,STORE_06
PROD_039,2024-10-17,60.67,STORE_17
PROD_050,2024-03-14,111.6,STORE_05
PROD_078,2024-06-04,270.88,STORE_06
PROD_064,2024-06-15,293.44,STORE_08
PROD_072,2024-10-31,465.75,STORE_14
PROD_092,2024-09-30,149.24,STORE_10
PROD_038,2024-01-19,354.08,STORE_06
PROD_077,2024-11-29,92.79,STORE_18
PROD_034,2024-02-29,350.49,STORE_20
PROD_033,2024-06-29,204.93,STORE_05
PROD_002,2024-02-18,78.18,STORE_11
PROD_014,2024-02-23,443.33,STORE_18
PROD_007,2024-12-21,274.72,STORE_09
PROD_058,2024-12-12,235.53,STORE_15
PROD_080,2024-09-07,298.59,STORE_12
PROD_056,2024-04-25,313.77,STORE_04
PROD_058,2024-08-24,115.69,STORE_19
PROD_004,2024-09-30,55.22,STORE_03
PROD_036,2024-12-23,122.2,STORE_03
PROD_093,2024-05-12,251.2,STORE_10
PROD_022,2024-02-12,480.1,STORE_04
PROD_091,2024-05-24,115.89,STORE_10
PROD_005,2024-07-03,213.77,STORE_16
PROD_015,2024-06-30,419.87,STORE_07
PROD_097,2024-09-05,494.05,STORE_12
PROD_067,2024-09-06,296.01,STORE_13
PROD_051,2024-10-04,171.42,STORE_02
PROD_031,2024-10-13,401.1,STORE_11
PROD_046,2024-01-29,185.4,STORE_20
PROD_003,2024-08-27,152.08,STORE_10
PROD_076,2024-06-30,473.44,STORE_18
PROD_015,2024-08-05,15.38,STORE_03
PROD_099,2024-08-17,133.56,STORE_04
PROD_082,2024-05-10,34.43,STORE_01
PROD_048,2024-04-13,495.19,STORE_09
PROD_064,2024-05-31,19.18,STORE_04
PROD_077,2024-02-10,386.77,STORE_03
PROD_045,2024-05-18,278.29,STORE_07
PROD_085,2024-08-26,455.72,STORE_08
PROD_016,2024-10-29,318.23,STORE_15
PROD_009,2024-08-20,35.71,STORE_16
PROD_012,2024-09-01,129.6,STORE_09
PROD_036,2024-06-08,51.83,STORE_16
PROD_091,2024-12-13,426.14,STORE_11
PROD_012,2024-01-30,256.18,STORE_12
PROD_021,2024-12-28,97.05,STORE_15
PROD_042,2024-02-18,486.39,STORE_17
PROD_009,2024-02-24,457.09,STORE_02
PROD_023,2024-07-26,361.07,STORE_19
PROD_046,2024-10-20,206.23,STORE_18
PROD_062,2024-04-04,374.17,STORE_08
PROD_033,2024-07-13,141.01,STORE_03
PROD_092,2024-11-02,485.87,STORE_15
PROD_067,2024-07-04,26.72,STORE_13
PROD_044,2024-05-20,96.49,STORE_07
PROD_029,2024-02-23,419.52,STORE_08
PROD_003,2024-11-15,252.85,STORE_15
PROD_062,2024-06-13,233.72,STORE_06
PROD_038,2024-10-19,86.61,STORE_11
PROD_006,2024-12-28,120.59,STORE_19
PROD_064,2024-02-22,228.83,STORE_01
PROD_018,2024-06-17,454.44,STORE_02
PROD_005,2024-08-07,175.65,STORE_02
PROD_074,2024-12-13,217.1,STORE_12
PROD_060,2024-12-05,427.29,STORE_15
PROD_066,2024-12-04,498.52,STORE_13
PROD_081,2024-04-27,334.8,STORE_08
PROD_022,2024-10-11,326.18,STORE_15
PROD_072,2024-11-26,222.58,STORE_13
PROD_033,2024-12-26,103.02,STORE_01
PROD_040,2024-08-20,360.49,STORE_03
PROD_037,2024-12-28,368.81,STORE_11
PROD_015,2024-09-05,474.61,STORE_12
PROD_095,2024-11-26,437.21,STORE_04
PROD_036,2024-06-16,456.37,STORE_16
PROD_095,2024-11-18,60.1,STORE_06
PROD_063,2024-10-28,468.38,STORE_06
PROD_020,2024-07-05,353.9,STORE_18
PROD_036,2024-05-29,239.56,STORE_01
PROD_079,2024-06-08,301.53,STORE_04
PROD_024,2024-12-28,371.07,STORE_04
PROD_096,2024-09-05,161.01,STORE_20
PROD_010,2024-12-28,37.77,STORE_20
PROD_067,2024-09-26,73.33,STORE_20
PROD_046,2024-04-07,310.29,STORE_03
PROD_039,2024-08-30,127.4,STORE_03
PROD_093,2024-08-19,201.87,STORE_01
PROD_052,2024-11-07,35.83,STORE_20
PROD_098,2024-11-14,16.11,STORE_08
PROD_008,2024-10-11,174.32,STORE_14
PROD_074,2024-10-15,65.57,STORE_13
PROD_011,2024-08-20,363.41,STORE_10
PROD_020,2024-11-07,489.3,STORE_12
PROD_035,2024-07-11,29.28,STORE_19
PROD_082,2024-03-28,85.0,STORE_04
PROD_072,2024-04-19,320.8,STORE_19
PROD_028,2024-06-12,494.91,STORE_02
PROD_022,2024-05-07,91.38,STORE_16
PROD_044,2024-04-09,169.5,STORE_20
PROD_084,2024-06-27,356.65,STORE_02
PROD_032,2024-09-20,469.66,STORE_10
PROD_020,2024-07-31,375.48,STORE_12
PROD_086,2024-01-23,332.93,STORE_15
PROD_078,2024-09-07,76.6,STORE_17
PROD_011,2024-03-31,267.65,STORE_09
PROD_074,2024-02-01,418.5,STORE_03
PROD_025,2024-06-13,333.38,STORE_18
PROD_016,2024-05-17,14.62,STORE_10
PROD_017,2024-04-14,454.99,STORE_04
PROD_036,2024-07-27,113.25,STORE_15
PROD_071,2024-10-30,62.67,STORE_07
PROD_033,2024-07-24,474.37,STORE_18
PROD_017,2024-10-07,173.01,STORE_08
PROD_047,2024-05-31,21.9,STORE_05
PROD_008,2024-07-27,46.17,STORE_05
PROD_015,2024-06-14,372.73,STORE_11
PROD_005,2024-02-11,58.91,STORE_01
PROD_037,2024-08-28,246.99,STORE_06
PROD_056,2024-02-03,26.75,STORE_10
PROD_002,2024-12-22,247.79,STORE_08
PROD_002,2024-04-14,145.9,STORE_04
PROD_042,2024-04-17,309.54,STORE_12
PROD_016,2024-12-27,437.39,STORE_15
PROD_076,2024-12-30,221.09,STORE_13
PROD_084,2024-08-18,58.57,STORE_08
PROD_099,2024-12-17,192.21,STORE_03
PROD_048,2024-03-11,444.93,STORE_14
PROD_003,2024-06-28,327.5,STORE_09
PROD_087,2024-03-18,434.89,STORE_02
PROD_085,2024-05-16,24.14,STORE_16
PROD_074,2024-10-27,256.57,STORE_05
PROD_076,2024-02-11,472.64,STORE_17
PROD_061,2024-09-22,443.39,STORE_08
PROD_003,2024-09-22,92.35,STORE_12
PROD_012,2024-06-01,187.24,STORE_01
PROD_022,2024-05-12,189.03,STORE_10
PROD_033,2024-01-01,114.0,STORE_03
PROD_100,2024-12-01,35.68,STORE_06
PROD_063,2024-09-18,318.62,STORE_20
PROD_060,2024-12-26,203.43,STORE_19
PROD_050,2024-06-03,21.27,STORE_17
PROD_086,2024-04-14,163.66,STORE_05
PROD_073,2024-04-01,342.92,STORE_01
PROD_048,2024-07-16,69.0,STORE_02
PROD_033,2024-05-11,370.07,STORE_17
PROD_011,2024-10-06,72.02,STORE_10
PROD_019,2024-08-02,100.04,STORE_20
PROD_013,2024-06-13,96.67,STORE_12
PROD_082,2024-01-11,128.22,STORE_08
PROD_026,2024-09-10,88.39,STORE_19
PROD_070,2024-08-19,299.61,STORE_14
PROD_047,2024-12-08,379.97,STORE_07
PROD_088,2024-11-23,145.98,STORE_04
PROD_066,2024-10-25,355.23,STORE_03
PROD_054,2024-06-08,51.75,STORE_12
PROD_052,2024-06-18,119.6,STORE_12
PROD_067,2024-10-04,416.61,STORE_09
PROD_021,2024-04-20,19.95,STORE_20
PROD_043,2024-06-24,183.45,STORE_10
PROD_024,2024-09-03,46.35,STORE_20
PROD_047,2024-12-04,91.04,STORE_20
PROD_023,2024-04-20,259.74,STORE_07
PROD_064,2024-07-05,408.03,STORE_05
PROD_010,2024-02-02,37.06,STORE_06
PROD_041,2024-06-14,256.45,STORE_03
PROD_043,2024-08-03,418.78,STORE_06
PROD_065,2024-01-05,405.22,STORE_16
PROD_003,2024-01-19,188.06,STORE_11
PROD_065,2024-04-29,277.67,STORE_12
PROD_038,2024-05-09,495.25,STORE_04
PROD_022,2024-08-21,92.92,STORE_10
PROD_093,2024-06-06,282.21,STORE_13
PROD_040,2024-08-27,167.78,STORE_13
PROD_033,2024-12-02,397.92,STORE_20
PROD_058,2024-11-04,458.98,STORE_09
PROD_036,2024-04-25,121.65,STORE_03
PROD_069,2024-05-07,168.37,STORE_20
PROD_001,2024-04-08,76.53,STORE_17
PROD_076,2024-05-04,320.71,STORE_10
PROD_055,2024-01-10,310.27,STORE_13
PROD_027,2024-07-25,88.48,STORE_16
PROD_054,2024-08-16,423.11,STORE_20
PROD_083,2024-10-17,108.86,STORE_17
PROD_042,2024-02-14,294.12,STORE_20
PROD_003,2024-02-25,293.33,STORE_03
PROD_022,2024-12-03,425.65,STORE_10
PROD_091,2024-03-08,307.38,STORE_10
PROD_066,2024-03-13,226.3,STORE_19
PROD_032,2024-02-26,178.82,STORE_02
PROD_059,2024-06-26,29.55,STORE_12
PROD_046,2024-01-15,489.11,STORE_05
PROD_072,2024-01-13,407.63,STORE_01
PROD_037,2024-10-14,316.66,STORE_12
PROD_090,2024-04-28,262.05,STORE_05
PROD_011,2024-05-16,479.55,STORE_10
PROD_043,2024-02-26,58.64,STORE_20
PROD_066,2024-02-23,210.18,STORE_14
PROD_037,2024-08-30,149.5,STORE_11
PROD_068,2024-05-06,196.57,STORE_11
PROD_086,2024-06-06,432.11,STORE_07
PROD_014,2024-10-07,382.45,STORE_18
PROD_068,2024-02-05,440.37,STORE_05
PROD_070,2024-06-22,27.4,STORE_07
PROD_092,2024-05-25,293.8,STORE_10
PROD_033,2024-02-09,492.63,STORE_06
PROD_088,2024-02-20,289.46,STORE_18
PROD_065,2024-05-29,492.18,STORE_12
PROD_093,2024-09-21,482.34,STORE_01
PROD_069,2024-05-22,84.41,STORE_08
PROD_096,2024-09-09,168.06,STORE_06
PROD_041,2024-09-25,175.42,STORE_01
PROD_093,2024-05-16,434.64,STORE_01
PROD_073,2024-07-05,140.96,STORE_08
PROD_099,2024-09-10,214.66,STORE_15
PROD_060,2024-08-29,499.27,STORE_07
PROD_014,2024-10-11,399.92,STORE_12
PROD_046,2024-01-20,421.72,STORE_01
PROD_069,2024-09-22,280.62,STORE_15
PROD_066,2024-10-28,224.98,STORE_07
PROD_091,2024-05-08,340.75,STORE_20
PROD_088,2024-07-10,167.82,STORE_17
PROD_074,2024-07-04,48.01,STORE_03
PROD_042,2024-02-12,212.73,STORE_09
PROD_047,2024-08-29,292.9,STORE_15
PROD_060,2024-07-27,29.87,STORE_15
PROD_074,2024-10-12,418.68,STORE_08
PROD_001,2024-10-02,393.99,STORE_18
PROD_090,2024-10-03,401.22,STORE_17
PROD_014,2024-06-07,225.28,STORE_05
PROD_059,2024-09-05,454.97,STORE_08
PROD_009,2024-05-11,427.85,STORE_19
PROD_054,2024-10-18,80.43,STORE_15
PROD_028,2024-04-11,93.08,STORE_16
PROD_067,2024-10-31,171.92,STORE_17
PROD_034,2024-07-23,387.74,STORE_02
PROD_019,2024-10-12,274.04,STORE_14
PROD_019,2024-11-26,301.58,STORE_05
PROD_021,2024-08-03,18.59,STORE_16
PROD_040,2024-04-11,241.02,STORE_05
PROD_033,2024-11-25,19.81,STORE_01
PROD_089,2024-05-15,251.98,STORE_14
PROD_047,2024-11-11,327.98,STORE_16
PROD_033,2024-11-05,84.86,STORE_16
PROD_079,2024-05-06,336.61,STORE_07
PROD_060,2024-11-08,370.45,STORE_09
PROD_027,2024-01-25,228.9,STORE_07
PROD_082,2024-05-15,110.39,STORE_02
PROD_027,2024-04-09,194.22,STORE_10
PROD_091,2024-03-28,266.86,STORE_11
PROD_003,2024-08-25,22.12,STORE_17
PROD_046,2024-06-15,487.62,STORE_06
PROD_032,2024-04-05,403.55,STORE_18
PROD_073,2024-07-21,292.58,STORE_01
PROD_082,2024-05-05,496.07,STORE_11
PROD_057,2024-04-13,341.1,STORE_09
PROD_054,2024-10-21,490.5,STORE_13
PROD_017,2024-04-25,232.45,STORE_09
PROD_025,2024-07-04,248.01,STORE_20
PROD_092,2024-12-18,86.97,STORE_14
PROD_094,2024-09-16,90.7,STORE_16
PROD_059,2024-11-03,317.94,STORE_10
PROD_018,2024-11-27,379.05,STORE_02
PROD_048,2024-05-11,461.49,STORE_07
PROD_092,2024-06-17,417.36,STORE_20
PROD_001,2024-09-02,281.99,STORE_15
PROD_028,2024-11-24,207.93,STORE_10
PROD_092,2024-10-12,399.09,STORE_04
PROD_081,2024-01-27,161.29,STORE_11
PROD_004,2024-03-14,349.32,STORE_12
PROD_017,2024-11-04,223.49,STORE_10
PROD_094,2024-01-08,22.23,STORE_06
PROD_048,2024-06-10,76.17,STORE_17
PROD_078,2024-09-01,493.97,STORE_19
PROD_030,2024-10-14,350.15,STORE_11
PROD_059,2024-08-03,301.76,STORE_01
PROD_087,2024-06-29,191.03,STORE_06
PROD_013,2024-07-20,215.96,STORE_03
PROD_096,2024-05-05,58.52,STORE_19
PROD_074,2024-06-27,426.86,STORE_12
PROD_100,2024-02-11,341.43,STORE_12
PROD_097,2024-05-02,45.44,STORE_18
PROD_006,2024-06-04,414.2,STORE_10
PROD_041,2024-10-24,298.85,STORE_18
PROD_098,2024-03-25,252.81,STORE_05
PROD_014,2024-11-08,339.83,STORE_20
PROD_036,2024-11-23,156.45,STORE_10
PROD_051,2024-07-25,405.13,STORE_09
PROD_037,2024-10-25,24.69,STORE_02
PROD_089,2024-05-22,106.6,STORE_11
PROD_027,2024-09-14,36.34,STORE_07
PROD_025,2024-04-03,26.47,STORE_18
PROD_052,2024-10-11,278.49,STORE_17
PROD_054,2024-11-10,58.39,STORE_16
PROD_027,2024-02-21,382.47,STORE_17
PROD_075,2024-12-20,407.67,STORE_13
PROD_051,2024-12-11,311.1,STORE_16
PROD_062,2024-10-05,157.15,STORE_09
PROD_001,2024-08-14,102.34,STORE_11
PROD_012,2024-07-26,460.53,STORE_03
PROD_044,2024-06-22,334.22,STORE_18
PROD_017,2024-12-15,16.5,STORE_14
PROD_059,2024-09-06,123.96,STORE_15
PROD_094,2024-12-16,212.49,STORE_18
PROD_083,2024-03-08,440.02,STORE_10
PROD_006,2024-10-28,416.55,STORE_19
PROD_070,2024-03-31,425.26,STORE_06
PROD_085,2024-07-02,88.88,STORE_11
PROD_097,2024-08-29,288.28,STORE_01
PROD_018,2024-12-20,388.9,STORE_08
PROD_060,2024-08-05,57.41,STORE_09
PROD_058,2024-08-13,370.48,STORE_06
PROD_052,2024-05-30,281.84,STORE_20
PROD_099,2024-10-10,382.63,STORE_04
PROD_073,2024-10-29,93.21,STORE_13
PROD_037,2024-08-18,350.29,STORE_20
PROD_079,2024-02-07,469.37,STORE_09
PROD_008,2024-09-02,265.28,STORE_07
PROD_063,2024-09-16,139.63,STORE_13
PROD_091,2024-11-02,443.35,STORE_07
PROD_041,2024-02-20,306.17,STORE_07
PROD_022,2024-01-28,290.92,STORE_08
PROD_023,2024-12-30,414.55,STORE_20
PROD_030,2024-05-09,225.57,STORE_18
PROD_017,2024-11-27,379.2,STORE_07
PROD_023,2024-10-12,273.09,STORE_07
PROD_100,2024-10-20,299.44,STORE_20
PROD_013,2024-07-08,61.04,STORE_12
PROD_037,2024-08-16,288.44,STORE_16
PROD_029,2024-04-20,273.08,STORE_20
PROD_097,2024-07-14,362.59,STORE_05
PROD_039,2024-05-20,368.64,STORE_16
PROD_052,2024-12-11,379.15,STORE_09
PROD_033,2024-07-31,308.79,STORE_16
PROD_082,2024-03-29,337.47,STORE_15
PROD_066,2024-06-04,423.7,STORE_16
PROD_080,2024-03-02,331.01,STORE_06
PROD_045,2024-02-08,39.09,STORE_03
PROD_068,2024-07-29,432.94,STORE_14
PROD_034,2024-08-25,236.26,STORE_07
PROD_099,2024-12-06,242.73,STORE_07
PROD_081,2024-08-14,445.28,STORE_19
PROD_079,2024-07-27,488.71,STORE_09
PROD_094,2024-12-18,398.67,STORE_14
PROD_022,2024-06-09,265.92,STORE_09
PROD_018,2024-02-18,267.02,STORE_20
PROD_022,2024-05-14,335.31,STORE_15
PROD_049,2024-10-02,135.64,STORE_11
PROD_050,2024-02-27,491.09,STORE_16
PROD_022,2024-09-09,449.03,STORE_04
PROD_028,2024-04-25,326.07,STORE_17
PROD_034,2024-12-17,414.29,STORE_18
PROD_009,2024-02-01,274.93,STORE_08
PROD_041,2024-09-08,436.48,STORE_07
PROD_049,2024-01-10,150.45,STORE_06
PROD_005,2024-02-17,190.95,STORE_13
PROD_023,2024-12-13,162.0,STORE_16
PROD_049,2024-12-19,175.28,STORE_18
PROD_040,2024-09-16,371.32,STORE_17
PROD_006,2024-04-06,413.2,STORE_05
PROD_084,2024-02-29,90.48,STORE_19
PROD_030,2024-10-12,27.63,STORE_04
PROD_038,2024-01-10,156.26,STORE_13
PROD_038,2024-02-19,491.25,STORE_04
PROD_072,2024-04-04,307.35,STORE_02
PROD_044,2024-08-16,34.45,STORE_10
PROD_066,2024-08-18,411.78,STORE_16
PROD_100,2024-07-09,318.65,STORE_12
PROD_018,2024-03-12,131.31,STORE_15
PROD_071,2024-12-24,424.74,STORE_04
PROD_098,2024-06-28,171.6,STORE_04
PROD_048,2024-09-06,351.09,STORE_15
PROD_045,2024-01-01,344.4,STORE_02
PROD_028,2024-02-19,378.5,STORE_10
PROD_086,2024-04-06,150.51,STORE_06
PROD_003,2024-04-14,89.49,STORE_02
PROD_083,2024-08-02,418.3,STORE_01
PROD_061,2024-10-08,150.01,STORE_06
PROD_037,2024-03-08,160.98,STORE_16
PROD_022,2024-01-15,132.74,STORE_02
PROD_034,2024-12-14,160.11,STORE_06
PROD_076,2024-11-06,26.66,STORE_02
PROD_026,2024-01-07,207.88,STORE_16
PROD_008,2024-04-14,366.23,STORE_18
PROD_001,2024-06-30,66.48,STORE_14
PROD_061,2024-05-12,88.71,STORE_12
PROD_063,2024-05-25,493.48,STORE_13
PROD_003,2024-07-10,313.54,STORE_10
PROD_051,2024-12-02,211.17,STORE_14
PROD_077,2024-07-01,90.77,STORE_20
PROD_093,2024-03-01,170.04,STORE_09
PROD_050,2024-11-29,29.64,STORE_02
PROD_061,2024-01-03,15.58,STORE_15
PROD_070,2024-06-24,411.43,STORE_14
PROD_058,2024-02-09,419.51,STORE_03
PROD_054,2024-11-05,463.99,STORE_10
PROD_043,2024-04-21,143.39,STORE_11
PROD_031,2024-11-14,308.07,STORE_06
PROD_013,2024-07-10,480.81,STORE_05
PROD_096,2024-09-01,219.19,STORE_01
PROD_098,2024-09-23,245.77,STORE_12
PROD_067,2024-03-13,451.55,STORE_09
PROD_051,2024-10-29,15.31,STORE_15
PROD_093,2024-03-30,66.7,STORE_15
PROD_008,2024-02-24,473.11,STORE_14
PROD_019,2024-10-20,121.17,STORE_09
PROD_023,2024-04-21,119.27,STORE_17
PROD_046,2024-02-22,405.64,STORE_04
PROD_034,2024-04-22,345.23,STORE_07
PROD_090,2024-10-25,88.46,STORE_10
PROD_029,2024-07-24,78.49,STORE_17
PROD_043,2024-05-18,62.22,STORE_09
PROD_004,2024-01-28,305.13,STORE_05
PROD_070,2024-04-10,133.67,STORE_06
PROD_068,2024-10-07,125.53,STORE_11
PROD_022,2024-01-14,176.7,STORE_06
PROD_028,2024-09-06,84.35,STORE_02
PROD_027,2024-06-03,377.4,STORE_12
PROD_078,2024-05-31,389.62,STORE_09
PROD_031,2024-01-16,462.37,STORE_20
PROD_047,2024-09-27,194.71,STORE_01
PROD_095,2024-02-15,144.87,STORE_13
PROD_064,2024-03-30,473.62,STORE_20
PROD_076,2024-10-29,373.3,STORE_06
PROD_034,2024-02-21,482.99,STORE_15
PROD_095,2024-09-17,89.71,STORE_08
PROD_081,2024-01-11,494.07,STORE_20
PROD_025,2024-08-18,301.85,STORE_13
PROD_006,2024-05-06,305.26,STORE_05
PROD_095,2024-03-19,49.67,STORE_08
PROD_089,2024-02-01,177.01,STORE_15
PROD_047,2024-09-06,323.68,STORE_10
PROD_006,2024-06-11,406.26,STORE_08
PROD_070,2024-03-20,40.69,STORE_16
PROD_087,2024-06-22,487.14,STORE_18
PROD_036,2024-04-06,50.53,STORE_15
PROD_086,2024-07-23,267.09,STORE_20
PROD_015,2024-08-18,420.53,STORE_17
PROD_044,2024-03-14,260.11,STORE_05
PROD_051,2024-02-20,381.29,STORE_20
PROD_031,2024-08-02,127.11,STORE_16
PROD_078,2024-06-26,81.81,STORE_14
PROD_030,2024-05-20,71.43,STORE_19
PROD_056,2024-06-05,141.64,STORE_07
PROD_040,2024-08-27,171.87,STORE_20
PROD_026,2024-04-29,447.89,STORE_03
PROD_005,2024-11-12,449.51,STORE_17
PROD_086,2024-02-16,418.69,STORE_09
PROD_053,2024-12-13,107.6,STORE_18
PROD_004,2024-11-21,168.19,STORE_15
PROD_022,2024-09-12,214.99,STORE_10
PROD_020,2024-04-16,73.26,STORE_11
PROD_015,2024-02-19,125.67,STORE_09
PROD_026,2024-02-03,367.34,STORE_04
PROD_100,2024-05-31,90.76,STORE_03
PROD_023,2024-09-04,326.7,STORE_16
PROD_059,2024-09-18,397.36,STORE_10
PROD_087,2024-12-05,58.58,STORE_17
PROD_071,2024-11-13,258.78,STORE_09
PROD_070,2024-07-30,418.67,STORE_16
PROD_078,2024-12-09,156.28,STORE_09
PROD_057,2024-02-25,433.64,STORE_04
PROD_090,2024-10-02,462.39,STORE_02
PROD_089,2024-09-27,16.85,STORE_14
PROD_052,2024-02-08,484.22,STORE_20
PROD_043,2024-10-30,374.56,STORE_04
PROD_022,2024-08-21,256.05,STORE_02
PROD_048,2024-06-07,268.75,STORE_14
PROD_027,2024-07-26,245.99,STORE_09
PROD_005,2024-10-18,111.34,STORE_17
PROD_040,2024-05-21,166.27,STORE_14
PROD_066,2024-06-15,418.19,STORE_14
PROD_035,2024-12-06,249.63,STORE_01
PROD_078,2024-04-19,296.74,STORE_17
PROD_079,2024-10-27,131.43,STORE_15
PROD_065,2024-03-18,454.9,STORE_05
PROD_004,2024-01-07,229.3,STORE_03
PROD_100,2024-09-15,112.03,STORE_02
PROD_066,2024-06-19,25.09,STORE_09
PROD_057,2024-09-04,373.97,STORE_08
PROD_092,2024-01-31,220.55,STORE_08
PROD_019,2024-06-20,366.76,STORE_01
PROD_046,2024-05-22,451.02,STORE_08
PROD_011,2024-03-09,257.04,STORE_10
PROD_069,2024-05-25,438.41,STORE_16
PROD_084,2024-12-20,229.34,STORE_19
PROD_089,2024-01-15,66.41,STORE_01
PROD_001,2024-05-13,134.07,STORE_18
PROD_078,2024-12-19,211.63,STORE_13
PROD_098,2024-08-03,233.29,STORE_15
PROD_030,2024-07-15,99.68,STORE_17
PROD_011,2024-12-22,217.97,STORE_04
PROD_010,2024-09-17,232.35,STORE_14
PROD_099,2024-11-20,188.97,STORE_09
PROD_063,2024-12-01,96.91,STORE_01
PROD_071,2024-03-11,46.14,STORE_10
PROD_087,2024-02-11,12.74,STORE_08
PROD_078,2024-11-21,305.6,STORE_04
PROD_007,2024-05-14,433.12,STORE_18
PROD_005,2024-08-06,128.76,STORE_03
PROD_068,2024-09-19,109.21,STORE_14
PROD_004,2024-08-21,228.27,STORE_06
PROD_087,2024-11-06,107.24,STORE_10
PROD_099,2024-03-09,279.97,STORE_09
PROD_017,2024-07-31,38.32,STORE_11
PROD_092,2024-11-06,228.73,STORE_08
PROD_086,2024-08-23,331.28,STORE_16
PROD_019,2024-12-03,183.78,STORE_03
PROD_092,2024-08-06,120.05,STORE_08
PROD_038,2024-03-31,110.17,STORE_14
PROD_099,2024-09-29,276.29,STORE_07
PROD_006,2024-11-22,239.59,STORE_11
PROD_008,2024-12-23,288.3,STORE_16
PROD_054,2024-01-21,14.33,STORE_01
PROD_007,2024-10-30,128.6,STORE_14
PROD_049,2024-08-06,197.74,STORE_08
PROD_049,2024-07-21,273.09,STORE_09
PROD_043,2024-11-09,114.84,STORE_06
PROD_091,2024-08-02,372.12,STORE_12
PROD_053,2024-09-11,406.99,STORE_03
PROD_056,2024-10-15,319.91,STORE_06
PROD_011,2024-08-08,42.01,STORE_15
PROD_004,2024-05-11,118.88,STORE_15
PROD_048,2024-11-04,119.59,STORE_05
PROD_044,2024-09-10,456.85,STORE_11
PROD_012,2024-05-30,261.26,STORE_02
PROD_026,2024-11-12,55.99,STORE_11
PROD_038,2024-05-10,166.73,STORE_05
PROD_057,2024-11-10,74.23,STORE_05
PROD_093,2024-01-13,346.66,STORE_17
PROD_021,2024-11-06,188.32,STORE_01
PROD_068,2024-04-24,194.04,STORE_02
PROD_038,2024-06-04,252.14,STORE_13
PROD_082,2024-01-26,327.33,STORE_18
PROD_016,2024-05-17,257.13,STORE_02
PROD_055,2024-08-31,113.06,STORE_06
PROD_058,2024-11-18,130.15,STORE_02
PROD_009,2024-08-12,485.88,STORE_10
PROD_060,2024-01-29,176.99,STORE_15
PROD_096,2024-11-16,495.9,STORE_15
PROD_006,2024-11-05,290.64,STORE_16
PROD_064,2024-04-04,143.84,STORE_01
PROD_021,2024-10-20,106.45,STORE_03
PROD_080,2024-04-18,337.63,STORE_13
PROD_046,2024-09-24,442.35,STORE_06
PROD_055,2024-03-11,247.12,STORE_15
PROD_050,2024-04-27,174.24,STORE_19
PROD_045,2024-07-05,437.93,STORE_19
PROD_052,2024-09-26,354.0,STORE_13
PROD_033,2024-02-12,265.99,STORE_20
PROD_069,2024-02-05,247.95,STORE_03
PROD_054,2024-01-22,210.39,STORE_20
PROD_068,2024-07-01,342.95,STORE_17
PROD_006,2024-06-15,375.62,STORE_09
PROD_089,2024-05-20,365.64,STORE_13
PROD_066,2024-02-02,374.2,STORE_01
PROD_043,2024-05-19,488.15,STORE_06
PROD_062,2024-06-10,328.79,STORE_08
PROD_093,2024-04-07,447.45,STORE_17
